day,goal_away,goal_home,id,leagu_name,month,parent_url,player,results_away,results_home,round,team_away,team_home,time,url,year
28日,"60分 寄特 直人 
										63分 長谷 優 
										84分 関根 貴大","25分 中原 彰吾 
										66分 下田 康太 
										68分 國分 将",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,,3,3,第3節14,浦和レッズユース,コンサドーレ札幌U-18,"25分,66分,68分 國分,60分,63分,84分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m14.html,2012
29日,55分 森 聖也,"36分 土井 智樹 
										53分 土井 智樹 
										86分 土井 智樹",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,04月,,,1,3,第3節15,鹿島アントラーズユース,流通経済大学付属柏高校,"36分,53分,86分,55分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m15.html,2012
03日,"3分 藤嵜 智貴 
										53分 石毛 秀樹 
										79分 加賀美 翔 
										89分 宮本 航汰","52分 橋本 龍馬 
										80分 小野瀬 恵亮",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,4,2,第4節16,清水エスパルスユース,鹿島アントラーズユース,"52分,80分,3分,53分,79分,89分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m16.html,2012
03日,"14分 山下 由都 
										34分 黒木 周",55分 下田 康太,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,2,1,第4節17,三菱養和ＳＣユース,コンサドーレ札幌U-18,"55分,14分,34分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m17.html,2012
03日,"10分 中島 翔哉 
										24分 中島 翔哉 
										84分 オウンゴール 
										90+1分 中島 翔哉",,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,4,0,第4節19,東京ヴェルディユース,静岡学園高校,"10分,24分,84分,90+1分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m19.html,2012
03日,48分 赤岡 匠,"16分 新井 幹人 
										18分 林 雄紀 
										72分 丹代 爽弥",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,1,3,第4節18,旭川実業高校,青森山田高校,"16分,18分,72分,48分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m18.html,2012
03日,85分 原島 拓海,"18分 広瀬 陸斗 
										29分 カドコダイ アシカン 
										46分 中村 駿介",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,1,3,第4節20,流通経済大学付属柏高校,浦和レッズユース,"18分,29分,46分,85分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m20.html,"2012,2002"
06日,"6分 池上 丈二 
										18分 椎名 政志 
										38分 丹代 爽弥 
										74分 池上 丈二",32分 深瀬 健也,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,4,1,第5節21,青森山田高校,静岡学園高校,"32分,6分,18分,38分,74分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m21.html,2012
06日,"22分 國分 将 
										51分 下田 康太 
										92分 神田 夢実",,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,3,0,第5節23,コンサドーレ札幌U-18,旭川実業高校,"22分 國分,51分,92分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m23.html,2012
06日,,"21分 前田 直輝 
										90+2分 安西 幸輝",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,0,2,第5節22,鹿島アントラーズユース,東京ヴェルディユース,"21分,90+2分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m22.html,2012
06日,"35分 長谷 優 
										37分 新井 純平 
										73分 中村 駿介","2分 加賀美 翔 
										10分 西村 佳祐 
										43分 加賀美 翔",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,3,3,第5節25,浦和レッズユース,清水エスパルスユース,"2分,10分,43分,35分,37分,73分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m25.html,2012
06日,,36分 森永 卓,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,0,1,第5節24,三菱養和ＳＣユース,流通経済大学付属柏高校,36分,http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m24.html,2012
13日,"81分 前田 直輝 
										88分 中島 翔哉",,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,2,0,第6節27,東京ヴェルディユース,青森山田高校,"81分,88分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m27.html,2012
13日,,"7分 下田 康太 
										63分 國分 将",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,0,2,第6節26,静岡学園高校,コンサドーレ札幌U-18,"7分,63分 國分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m26.html,2012
13日,,"33分 ジャーメイン 良 
										71分 平賀 裕貴 
										74分 土井 智樹 
										78分 平賀 裕貴 
										89分 小林 大地",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,0,5,第6節28,旭川実業高校,流通経済大学付属柏高校,"33分,71分,74分,78分,89分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m28.html,2012
13日,15分 阿部 翔,,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,1,0,第6節29,鹿島アントラーズユース,浦和レッズユース,15分,http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m29.html,"2012,2002"
13日,,"4分 藤嵜 智貴 
										19分 加賀美 翔 
										67分 加賀美 翔 
										79分 加賀美 翔",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,05月,,,0,4,第6節30,三菱養和ＳＣユース,清水エスパルスユース,"4分,19分,67分,79分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m30.html,2012
01日,34分 神田 夢実,,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,1,0,第7節32,コンサドーレ札幌U-18,青森山田高校,34分,http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m32.html,2012
01日,16分 山本 真司,"23分 浅井 凱都 
										25分 加賀美 翔 
										35分 加賀美 翔 
										39分 北川 航也 
										71分 宮本 航汰 
										82分 藤嵜 智貴",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,1,6,第7節31,旭川実業高校,清水エスパルスユース,"23分,25分,35分,39分,71分,82分,16分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m31.html,2012
01日,"7分 高木 大輔 
										52分 中島 翔哉 
										69分 高木 大輔 
										89分 菅嶋 弘希 
										90+2分 宮地 元貴",10分 中村 駿介,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,5,1,第7節34,東京ヴェルディユース,浦和レッズユース,"10分,7分,52分,69分,89分,90+2分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m34.html,"2012,2002"
01日,70分 溝渕 雄志,86分 名和 太陽,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,1,1,第7節33,流通経済大学付属柏高校,静岡学園高校,"86分,70分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m33.html,2012
08日,"78分 植野 元紀 
										84分 清永 丈瑠",71分 山本 真司,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,2,1,第8節36,鹿島アントラーズユース,旭川実業高校,"71分,78分,84分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m36.html,2012
01日,87分 青山 航,60分 高田 雅貴,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,1,1,第7節35,三菱養和ＳＣユース,鹿島アントラーズユース,"60分,87分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m35.html,2012
08日,4分 椎名 政志,,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,1,0,第8節37,青森山田高校,流通経済大学付属柏高校,4分,http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m37.html,2012
08日,"49分 菅嶋 弘希 
										50分 菅嶋 弘希",,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,2,0,第8節38,東京ヴェルディユース,コンサドーレ札幌U-18,"49分,50分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m38.html,2012
14日,80分 菅嶋 弘希,21分 原島 玄太,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,1,1,第9節41,東京ヴェルディユース,三菱養和ＳＣユース,"21分,80分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m41.html,2012
08日,39分 中村 駿介,8分 飯泉 涼矢,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,1,1,第8節40,浦和レッズユース,三菱養和ＳＣユース,"8分,39分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m40.html,2012
08日,"9分 加賀美 翔 
										35分 藤嵜 智貴","59分 木部 未嵐 
										84分 木部 未嵐",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,2,2,第8節39,清水エスパルスユース,静岡学園高校,"59分,84分,9分,35分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m39.html,2012
22日,90+3分 溝渕 雄志,"45分 永坂 勇人 
										67分 松尾 雄斗",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,1,2,第9節42,流通経済大学付属柏高校,コンサドーレ札幌U-18,"45分,67分,90+3分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m42.html,2012
22日,"2分 木部 未嵐 
										35分 木部 未嵐",64分 大竹 蓮,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,2,1,第9節45,静岡学園高校,鹿島アントラーズユース,"64分,2分,35分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m45.html,2012
22日,6分 広瀬 陸斗,28分 寺林 研人,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,1,1,第9節44,浦和レッズユース,旭川実業高校,"28分,6分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m44.html,2012
22日,"52分 藤嵜 智貴 
										90分 加賀美 翔",,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,07月,,,2,0,第9節43,清水エスパルスユース,青森山田高校,"52分,90分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m43.html,2012
26日,,"44分 新井 幹人 
										70分 林 雄紀 
										83分 縣 翔平 
										86分 椎名 政志",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,08月,,,0,4,第10節46,鹿島アントラーズユース,青森山田高校,"44分,70分,83分,86分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m46.html,2012
26日,"10分 秋田 翼 
										56分 飯泉 涼矢",35分 山本 真司,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,08月,,,2,1,第10節47,三菱養和ＳＣユース,旭川実業高校,"35分,10分,56分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m47.html,2012
26日,74分 桜井 将司,"36分 菅嶋 弘希 
										70分 前田 直輝 
										87分 宮地 元貴",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,08月,,,1,3,第10節48,流通経済大学付属柏高校,東京ヴェルディユース,"36分,70分,87分,74分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m48.html,2012
26日,"13分 関根 貴大 
										40分 中村 駿介 
										85分 進 昂平 
										87分 進 昂平 
										90分 広瀬 陸斗 
										90+5分 新井 純平","24分 須藤 駿介 
										27分 加納 錬 
										35分 木部 未嵐 
										49分 手塚 朋克 
										74分 名和 太陽 
										82分 山本 啓介",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,08月,,,6,6,第10節49,浦和レッズユース,静岡学園高校,"24分,27分,35分,49分,74分,82分,13分,40分,85分,87分,90分,90+5分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m49.html,2012
26日,"1分 加賀美 翔 
										51分 藤嵜 智貴",52分 堀米 悠斗,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,08月,,,2,1,第10節50,清水エスパルスユース,コンサドーレ札幌U-18,"52分,1分,51分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m50.html,2012
02日,"72分 中島 翔哉 
										75分 菅嶋 弘希",,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,2,0,第11節51,東京ヴェルディユース,旭川実業高校,"72分,75分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m51.html,2012
02日,,"10分 神田 夢実 
										74分 藤井 慎之輔",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,0,2,第11節52,鹿島アントラーズユース,コンサドーレ札幌U-18,"10分,74分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m52.html,2012
02日,"72分 池上 丈二 
										74分 丹代 爽弥","67分 広瀬 陸斗 
										75分 中村 駿介 
										90分 広瀬 陸斗",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,2,3,第11節53,青森山田高校,浦和レッズユース,"67分,75分,90分,72分,74分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m53.html,2012
02日,None,None,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,0,0,第11節54,清水エスパルスユース,流通経済大学付属柏高校,,http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m54.html,2012
02日,"40分 木部 未嵐 
										57分 望月 大知",,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,2,0,第11節55,静岡学園高校,三菱養和ＳＣユース,"40分,57分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m55.html,2012
09日,,"22分 縣 翔平 
										69分 新井 幹人 
										78分 縣 翔平",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,0,3,第12節56,三菱養和ＳＣユース,青森山田高校,"22分,69分,78分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m56.html,2012
09日,45分 山本 真司,"38分 木部 未嵐 
										43分 木部 未嵐 
										76分 渡辺 隼",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,1,3,第12節57,旭川実業高校,静岡学園高校,"38分,43分,76分,45分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m57.html,2012
09日,"46分 下田 康太 
										51分 下田 康太 
										74分 堀米 悠斗",24分 長谷 優,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,3,1,第12節58,コンサドーレ札幌U-18,浦和レッズユース,"24分,46分,51分,74分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m58.html,2012
09日,"30分 前田 直輝 
										61分 菅嶋 弘希",,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,2,0,第12節59,東京ヴェルディユース,清水エスパルスユース,"30分,61分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m59.html,2012
16日,92分 李 相赫,,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,1,0,第13節61,青森山田高校,旭川実業高校,92分,http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m61.html,2012
09日,"43分 小泉 慶 
										74分 秋山 陽介","81分 植野 元紀 
										85分 清永 丈瑠",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,2,2,第12節60,流通経済大学付属柏高校,鹿島アントラーズユース,"81分,85分,43分,74分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m60.html,2012
16日,26分 木部 未嵐,"63分 澤井 直人 
										74分 前田 直輝 
										90+3分 菅嶋 弘希",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,1,3,第13節62,静岡学園高校,東京ヴェルディユース,"63分,74分,90+3分,26分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m62.html,2012
16日,88分 大竹 蓮,"6分 加賀美 翔 
										44分 加賀美 翔 
										71分 岡田 匠馬",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,1,3,第13節63,鹿島アントラーズユース,清水エスパルスユース,"6分,44分,71分,88分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m63.html,2012
16日,,"19分 小林 大地 
										30分 桜井 将司",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,0,2,第13節64,浦和レッズユース,流通経済大学付属柏高校,"19分,30分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m64.html,2012
16日,1分 神田 夢実,83分 秋田 翼,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,1,1,第13節65,コンサドーレ札幌U-18,三菱養和ＳＣユース,"83分,1分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m65.html,2012
22日,,"3分 山田 将之 
										37分 池上 丈二 
										40分 篠田 朋宏",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,0,3,第14節66,静岡学園高校,青森山田高校,"3分,37分,40分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m66.html,2012
22日,,"7分 中原 彰吾 
										22分 進藤 亮佑 
										33分 下田 康太 
										35分 神田 夢実 
										45分 中原 彰吾 
										69分 中原 彰吾",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,0,6,第14節67,旭川実業高校,コンサドーレ札幌U-18,"7分,22分,33分,35分,45分,69分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m67.html,2012
22日,"25分 加賀美 翔 
										89分 加賀美 翔","15分 進 昂平 
										90分 繁田 秀斗",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,2,2,第14節68,清水エスパルスユース,浦和レッズユース,"15分,90分,25分,89分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m68.html,2012
22日,60分 オウンゴール,4分 小林 延哉,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,1,1,第14節69,東京ヴェルディユース,鹿島アントラーズユース,"4分,60分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m69.html,2012
22日,None,None,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,09月,,,0,0,第14節70,流通経済大学付属柏高校,三菱養和ＳＣユース,,http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m70.html,2012
07日,"22分 下田 康太 
										30分 下田 康太 
										50分 神田 夢実 
										83分 松尾 雄斗",,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,,4,0,第15節71,コンサドーレ札幌U-18,静岡学園高校,"22分,30分,50分,83分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m71.html,2012
07日,"5分 小林 大地 
										12分 桜井 将司",,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,,2,0,第15節72,流通経済大学付属柏高校,旭川実業高校,"5分,12分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m72.html,2012
07日,"6分 新井 幹人 
										44分 山田 将之 
										90+1分 室屋 成","39分 高木 大輔 
										48分 高木 大輔 
										49分 高木 大輔 
										86分 室町 仁紀",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,,3,4,第15節73,青森山田高校,東京ヴェルディユース,"39分,48分,49分,86分,6分,44分,90+1分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m73.html,2012
07日,"10分 中村 駿介 
										25分 進 昂平","55分 小野瀬 恵亮 
										71分 阿部 翔 
										90+3分 植野 元紀",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,,2,3,第15節74,浦和レッズユース,鹿島アントラーズユース,"55分,71分,90+3分,10分,25分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m74.html,2012
08日,59分 岡田 匠馬,77分 下田 悠哉,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,,1,1,第15節75,清水エスパルスユース,三菱養和ＳＣユース,"77分,59分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m75.html,2012
14日,"14分 江井 亮太 
										56分 加賀美 翔 
										82分 岡田 匠馬 
										90+3分 加賀美 翔",33分 伊藤 領祐,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,,4,1,第16節76,清水エスパルスユース,旭川実業高校,"33分,14分,56分,82分,90+3分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m76.html,2012
14日,90+6分 木部 未嵐,65分 青木 亮太,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,,1,1,第16節77,静岡学園高校,流通経済大学付属柏高校,"65分,90+6分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m77.html,2012
14日,"34分 中村 駿介 
										90+2分 佐藤 大介","36分 高木 大輔 
										37分 高木 大輔 
										85分 菅嶋 弘希",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,,2,3,第16節78,浦和レッズユース,東京ヴェルディユース,"36分,37分,85分,34分,90+2分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m78.html,2012
14日,"76分 縣 翔平 
										83分 山田 将之 
										90+2分 篠田 朋宏","58分 深井 一希 
										70分 國分 将 
										74分 國分 将",,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,,3,3,第16節79,青森山田高校,コンサドーレ札幌U-18,"58分,70分 國分,74分 國分,76分,83分,90+2分",http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m79.html,2012
14日,90分 徳野 舜,,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,10月,,,1,0,第16節80,鹿島アントラーズユース,三菱養和ＳＣユース,90分,http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m80.html,2012
02日,41分 橋本 直哉,,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,12月,,,1,0,第17節81,流通経済大学付属柏高校,青森山田高校,41分,http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m81.html,2012
02日,,87分 鈴木 優磨,,高円宮杯U=18サッカーリーグ2012 プレミアリーグ 2012.4.15-,12月,,,0,1,第17節82,旭川実業高校,鹿島アントラーズユース,87分,http://www.jfa.or.jp/match/matches/2012/premier_league/east/match_page/m82.html,2012
